Ma_Don_Vi,Ten_Don_Vi,SBD,Mon_Thi,Diem_Viet,Diem_Nghe,Diem_Doc,Diem_Noi,Tong_Diem,Giai,Lop,Truong
02,Thành phố Đà Nẵng,02.08.19,Địa lí,,,,,14.500,Ba,12,Trường THPT chuyên Lê Thánh Tông
02,Thành phố Đà Nẵng,02.08.20,Địa lí,,,,,13.500,K.Khích,11,Trường THPT chuyên Lê Thánh Tông
02,Thành phố Đà Nẵng,02.08.09,Địa lí,,,,,13.750,K.Khích,12,Trường THPT chuyên Nguyễn Bỉnh Khiêm
02,Thành phố Đà Nẵng,02.08.14,Địa lí,,,,,14.500,Ba,12,Trường THPT chuyên Nguyễn Bỉnh Khiêm
02,Thành phố Đà Nẵng,02.09.01,Tiếng Anh,3.80,3.20,5,1.70,13.700,Ba,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.09.04,Tiếng Anh,3.80,3.90,5.30,1.30,14.300,Ba,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.09.05,Tiếng Anh,3.60,4.30,5.20,1.30,14.400,Ba,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.09.06,Tiếng Anh,3.40,3.30,5.10,1.30,13.100,K.Khích,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.09.11,Tiếng Anh,4,4.70,5.70,1.40,15.800,Nhất,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.09.14,Tiếng Anh,3.90,3.90,5.60,1.70,15.100,Nhì,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.09.16,Tiếng Anh,3.60,3.50,5,1.60,13.700,Ba,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.09.10,Tiếng Anh,3.50,3.80,5.10,1.20,13.600,K.Khích,Trường THPT Phan Châu Trinh
02,Thành phố Đà Nẵng,02.09.09,Tiếng Anh,3.60,3,4.90,1.50,13.000,K.Khích,Trường THPT chuyên Lê Thánh Tông
02,Thành phố Đà Nẵng,02.09.18,Tiếng Anh,3.50,3.80,6.10,1.40,14.800,Nhì,Trường THPT chuyên Lê Thánh Tông
02,Thành phố Đà Nẵng,02.09.15,Tiếng Anh,3.60,3.80,6.20,1.40,15.000,Nhì,Trường THPT chuyên Lê Thánh Tông
02,Thành phố Đà Nẵng,02.09.17,Tiếng Anh,3.40,3.80,4.50,1.60,13.300,K.Khích,Trường THPT chuyên Nguyễn Bỉnh Khiêm
02,Thành phố Đà Nẵng,02.09.20,Tiếng Anh,3.30,3,5.10,1.50,12.900,K.Khích,Trường THPT chuyên Nguyễn Bỉnh Khiêm
02,Thành phố Đà Nẵng,02.11.03,Tiếng Pháp,5.45,1.50,2.50,1.525,10.975,K.Khích,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.11.04,Tiếng Pháp,6.40,3,3.20,1.325,13.925,Nhì,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.11.07,Tiếng Pháp,4.85,2,2.70,1.2,10.750,K.Khích,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.13.01,Tiếng Nhật,4.45,3.65,6.35,1.15,15.600,Nhì,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.13.02,Tiếng Nhật,3,3,4.25,1.3,11.550,K.Khích,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.13.03,Tiếng Nhật,3.60,3.40,4.30,1.25,12.550,Ba,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.13.05,Tiếng Nhật,2.70,2.55,4.60,1.4,11.250,K.Khích,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.13.07,Tiếng Nhật,2.20,3.30,4.10,1.15,10.750,K.Khích,Trường THPT chuyên Lê Quý Đôn
02,Thành phố Đà Nẵng,02.13.09,Tiếng Nhật,3.20,4.50,6.75,1.4,15.850,Nhì,Trường THPT chuyên Lê Quý Đôn
04,Thành phố Hải Phòng,04.01.05,Toán,,,,,14.500,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.06,Toán,,,,,19.000,Ba,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.09,Toán,,,,,18.000,Ba,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.19,Toán,,,,,27.000,Nhì,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.01,Toán,,,,,21.000,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.02,Toán,,,,,20.500,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.07,Toán,,,,,27.500,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.12,Toán,,,,,22.000,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.16,Toán,,,,,21.500,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.17,Toán,,,,,14.500,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.01.20,Toán,,,,,23.000,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.01.11,Toán,,,,,17.000,K.Khích,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.01.18,Toán,,,,,17.000,K.Khích,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.01.10,Toán,,,,,14.500,K.Khích,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.01.15,Toán,,,,,15.000,K.Khích,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.01.08,Toán,,,,,27.000,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.01.04,Toán,,,,,24.000,Nhì,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.02.01,Vật lí,,,,,14.500,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.02.06,Vật lí,,,,,13.500,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.02.20,Vật lí,,,,,16.500,Ba,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.02.18,Vật lí,,,,,12.250,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.02.03,Vật lí,,,,,17.500,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.02.04,Vật lí,,,,,10.750,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.02.05,Vật lí,,,,,16.250,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.02.10,Vật lí,,,,,18.000,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.02.17,Vật lí,,,,,22.500,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.02.07,Vật lí,,,,,14.000,K.Khích,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.02.02,Vật lí,,,,,14.000,K.Khích,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.02.09,Vật lí,,,,,17.750,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.02.16,Vật lí,,,,,13.250,K.Khích,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.02.13,Vật lí,,,,,11.750,K.Khích,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.02.11,Vật lí,,,,,11.000,K.Khích,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.02.15,Vật lí,,,,,12.500,K.Khích,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.03.20,Hóa học,,,,,17.250,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.03.01,Hóa học,,,,,15.375,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.03.03,Hóa học,,,,,21.375,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.03.06,Hóa học,,,,,26.750,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.03.10,Hóa học,,,,,14.625,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.03.12,Hóa học,,,,,20.375,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.03.15,Hóa học,,,,,20.250,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.03.18,Hóa học,,,,,21.000,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.03.19,Hóa học,,,,,23.500,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.03.16,Hóa học,,,,,23.375,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.03.02,Hóa học,,,,,25.500,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.03.14,Hóa học,,,,,21.625,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.03.04,Hóa học,,,,,15.625,K.Khích,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.04.03,Sinh học,,,,,22.500,Nhì,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.04.04,Sinh học,,,,,22.250,Ba,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.04.12,Sinh học,,,,,19.750,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.04.13,Sinh học,,,,,22.500,Nhì,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.04.01,Sinh học,,,,,23.500,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.04.02,Sinh học,,,,,27.250,Nhất,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.04.08,Sinh học,,,,,19.750,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.04.09,Sinh học,,,,,25.250,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.04.16,Sinh học,,,,,21.500,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.04.06,Sinh học,,,,,21.750,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.04.07,Sinh học,,,,,26.250,Nhất,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.04.05,Sinh học,,,,,23.500,Nhì,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.04.15,Sinh học,,,,,25.250,Nhì,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.04.10,Sinh học,,,,,20.750,Ba,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.04.20,Sinh học,,,,,20.500,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.04.17,Sinh học,,,,,22.750,Nhì,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.04.18,Sinh học,,,,,23.000,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.04.14,Sinh học,,,,,22.250,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.05.05,Tin học,,,,,12.630,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.05.04,Tin học,,,,,20.666,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.05.13,Tin học,,,,,21.730,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.05.14,Tin học,,,,,18.970,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.05.15,Tin học,,,,,13.339,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.05.18,Tin học,,,,,19.600,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.05.07,Tin học,,,,,25.740,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.05.10,Tin học,,,,,17.610,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.05.11,Tin học,,,,,13.969,K.Khích,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.05.20,Tin học,,,,,18.800,Ba,10,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.05.03,Tin học,,,,,17.860,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.05.19,Tin học,,,,,15.600,K.Khích,11,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.05.09,Tin học,,,,,14.470,K.Khích,10,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.05.16,Tin học,,,,,12.671,K.Khích,11,Trường THPT Bạch Đằng
04,Thành phố Hải Phòng,04.05.17,Tin học,,,,,13.520,K.Khích,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.05.01,Tin học,,,,,14.550,K.Khích,10,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.09,Ngữ văn,,,,,12.500,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.06.06,Ngữ văn,,,,,12.500,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.06.07,Ngữ văn,,,,,12.500,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.06.12,Ngữ văn,,,,,12.500,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.06.15,Ngữ văn,,,,,13.500,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.06.11,Ngữ văn,,,,,13.000,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.08,Ngữ văn,,,,,14.000,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.01,Ngữ văn,,,,,13.250,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.02,Ngữ văn,,,,,13.500,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.03,Ngữ văn,,,,,13.000,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.05,Ngữ văn,,,,,13.750,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.13,Ngữ văn,,,,,13.250,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.14,Ngữ văn,,,,,13.000,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.18,Ngữ văn,,,,,13.000,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.06.19,Ngữ văn,,,,,13.500,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.07.15,Lịch sử,,,,,14.500,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.18,Lịch sử,,,,,15.250,Ba,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.01,Lịch sử,,,,,15.750,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.02,Lịch sử,,,,,17.000,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.05,Lịch sử,,,,,15.500,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.08,Lịch sử,,,,,16.500,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.12,Lịch sử,,,,,16.500,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.13,Lịch sử,,,,,16.750,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.14,Lịch sử,,,,,15.000,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.19,Lịch sử,,,,,15.250,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.07.06,Lịch sử,,,,,15.500,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.07.04,Lịch sử,,,,,15.750,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.07.20,Lịch sử,,,,,15.750,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.07.03,Lịch sử,,,,,15.000,K.Khích,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.07.07,Lịch sử,,,,,15.000,K.Khích,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.02,Địa lí,,,,,15.750,Nhì,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.12,Địa lí,,,,,13.500,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.19,Địa lí,,,,,13.500,K.Khích,11,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.03,Địa lí,,,,,14.750,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.07,Địa lí,,,,,13.500,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.09,Địa lí,,,,,16.500,Nhất,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.13,Địa lí,,,,,16.250,Nhất,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.17,Địa lí,,,,,14.500,Ba,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.18,Địa lí,,,,,15.250,Nhì,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.20,Địa lí,,,,,13.250,K.Khích,12,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.08.08,Địa lí,,,,,15.750,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.05,Địa lí,,,,,15.500,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.04,Địa lí,,,,,15.500,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.06,Địa lí,,,,,15.000,Ba,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.10,Địa lí,,,,,15.500,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.11,Địa lí,,,,,16.250,Nhất,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.16,Địa lí,,,,,15.750,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.01,Địa lí,,,,,15.750,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.15,Địa lí,,,,,15.500,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.08.14,Địa lí,,,,,15.750,Nhì,12,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.09.01,Tiếng Anh,3.80,3.60,5.10,1.50,14.000,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.12,Tiếng Anh,3.70,4.20,5.10,1.30,14.300,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.13,Tiếng Anh,4,4,5,1.40,14.400,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.19,Tiếng Anh,3.80,4.30,5.70,1.20,15.000,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.02,Tiếng Anh,3.70,3.90,4.60,1.40,13.600,K.Khích,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.03,Tiếng Anh,4.50,4.80,5.80,1.70,16.800,Nhất,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.06,Tiếng Anh,3.80,4.20,5.40,1.50,14.900,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.08,Tiếng Anh,4,4.10,5.90,1.30,15.300,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.09,Tiếng Anh,3.70,4.10,5.60,1.40,14.800,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.15,Tiếng Anh,4,4.70,4.70,1.40,14.800,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.09.16,Tiếng Anh,4,4.30,5.90,1.30,15.500,Nhì,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.09.11,Tiếng Anh,3.60,4,5.70,1.70,15.000,Nhì,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.09.07,Tiếng Anh,4.10,3.30,4.90,1.20,13.500,K.Khích,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.09.04,Tiếng Anh,4.30,4.60,5.50,1.50,15.900,Nhất,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.09.17,Tiếng Anh,3.40,4.10,6.30,1.40,15.200,Nhì,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.09.10,Tiếng Anh,4,3.70,5.40,1.40,14.500,Nhì,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.09.20,Tiếng Anh,3.30,3.20,5.70,1.30,13.500,K.Khích,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.09.05,Tiếng Anh,3.50,4.10,5.80,1.30,14.700,Nhì,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.09.14,Tiếng Anh,3.50,3.40,5.50,1.30,13.700,Ba,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.10.04,Tiếng Nga,4.16,1.30,5.65,1.360,12.470,K.Khích,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.06,Tiếng Nga,4.29,1.55,7.45,1.365,14.655,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.12,Tiếng Nga,4.41,1.60,6.80,1.475,14.285,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.13,Tiếng Nga,4.62,1.70,7.35,1.125,14.795,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.14,Tiếng Nga,4.15,0.95,6.70,1.435,13.235,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.15,Tiếng Nga,4.30,1.65,6.65,1.275,13.875,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.19,Tiếng Nga,4.50,1.35,7.85,1.350,15.050,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.02,Tiếng Nga,4.99,2,8.45,1.550,16.990,Nhất,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.03,Tiếng Nga,3.44,1.60,6.80,1.635,13.475,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.11,Tiếng Nga,3.41,1.65,7.15,1.380,13.590,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.17,Tiếng Nga,4.43,1.65,7.70,1.270,15.050,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.10.07,Tiếng Nga,5.40,1.75,7.65,1.450,16.250,Nhất,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.10.10,Tiếng Nga,4.60,1.20,7.15,1.375,14.325,Ba,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.10.08,Tiếng Nga,4.75,1.65,7.35,0.300,14.050,Ba,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.10.20,Tiếng Nga,3.90,1.95,7.40,1.725,14.975,Nhì,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.10.01,Tiếng Nga,4.76,1.30,7,1.215,14.275,Ba,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.10.09,Tiếng Nga,4.01,1.20,7.20,1.375,13.785,Ba,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.10.05,Tiếng Nga,4.15,1.70,6.15,1.605,13.605,Ba,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.10.18,Tiếng Nga,3.89,1.35,6.95,1.635,13.825,Ba,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.11.05,Tiếng Pháp,5.30,2.50,2.90,1.525,12.225,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.11.19,Tiếng Pháp,5.45,2.75,3.10,1.375,12.675,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.11.01,Tiếng Pháp,6.35,2.75,3.70,1.65,14.450,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.11.04,Tiếng Pháp,5.10,1.75,3,1.3,11.150,K.Khích,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.11.06,Tiếng Pháp,5.85,2.50,3.10,1.475,12.925,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.11.08,Tiếng Pháp,7,2.75,2.60,1.375,13.725,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.11.10,Tiếng Pháp,4.85,3,2.50,1.575,11.925,K.Khích,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.11.17,Tiếng Pháp,5.45,3.25,3.40,1.425,13.525,Nhì,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.11.20,Tiếng Pháp,6.05,3,2.70,1.425,13.175,Ba,Trường THPT chuyên Nguyễn Trãi
04,Thành phố Hải Phòng,04.11.02,Tiếng Pháp,5.60,2.50,3,1.6,12.700,Ba,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.11.13,Tiếng Pháp,5.10,2.50,2.30,1.425,11.325,K.Khích,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.11.09,Tiếng Pháp,5.60,2.75,3,1.4,12.750,Ba,Trường THPT chuyên Trần Phú
04,Thành phố Hải Phòng,04.11.14,Tiếng Pháp,6.25,2,2.40,1.4,12.050,K.Khích,Trường THPT chuyên Trần Phú
